Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO2eq/kWh (direct),Carbon Intensity gCO2eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,CO2
16/03/2022 21:00,France,France,FR,68,96.99,84.68,22.15,opendata.reseaux-energies.fr,FALSE,0.09699
16/03/2022 22:00,France,France,FR,66.62,95.22,84.98,23.4,opendata.reseaux-energies.fr,FALSE,0.09522
16/03/2022 23:00,France,France,FR,63.51,91.29,85.85,22.77,opendata.reseaux-energies.fr,FALSE,0.09129
17/03/2022 00:00,France,France,FR,54.07,79.37,88.21,23.6,opendata.reseaux-energies.fr,FALSE,0.07937
17/03/2022 01:00,France,France,FR,53.02,78.09,88.43,23.14,opendata.reseaux-energies.fr,FALSE,0.07809
17/03/2022 02:00,France,France,FR,51.94,76.92,88.61,22.81,opendata.reseaux-energies.fr,FALSE,0.07692
17/03/2022 03:00,France,France,FR,53,78.04,88.63,22.96,opendata.reseaux-energies.fr,FALSE,0.07804
17/03/2022 04:00,France,France,FR,55.99,81.65,87.92,22.28,opendata.reseaux-energies.fr,FALSE,0.08165
17/03/2022 05:00,France,France,FR,65.11,93.31,85.68,22.04,opendata.reseaux-energies.fr,FALSE,0.09331
17/03/2022 06:00,France,France,FR,73.11,102.59,84.19,23.4,opendata.reseaux-energies.fr,FALSE,0.10259
17/03/2022 07:00,France,France,FR,72.38,101.16,84.6,27.14,opendata.reseaux-energies.fr,FALSE,0.10116
17/03/2022 08:00,France,France,FR,70.45,99.2,84.9,29.16,opendata.reseaux-energies.fr,FALSE,0.0992
17/03/2022 09:00,France,France,FR,71.24,101.55,84.25,28.43,opendata.reseaux-energies.fr,FALSE,0.10155
17/03/2022 10:00,France,France,FR,71.46,102.19,84.32,28,opendata.reseaux-energies.fr,FALSE,0.10219
17/03/2022 11:00,France,France,FR,72.47,103.46,84.3,28.59,opendata.reseaux-energies.fr,FALSE,0.10346
17/03/2022 12:00,France,France,FR,72.96,104.03,84.24,28.33,opendata.reseaux-energies.fr,FALSE,0.10403
17/03/2022 13:00,France,France,FR,72.33,103.38,84.04,26.46,opendata.reseaux-energies.fr,FALSE,0.10338
17/03/2022 14:00,France,France,FR,70.33,101.11,84.12,25.3,opendata.reseaux-energies.fr,FALSE,0.10111
17/03/2022 15:00,France,France,FR,66.78,96.75,84.52,24.59,opendata.reseaux-energies.fr,FALSE,0.09675
17/03/2022 16:00,France,France,FR,66.64,96.25,84.49,23.47,opendata.reseaux-energies.fr,FALSE,0.09625
17/03/2022 17:00,France,France,FR,69.68,98.88,84.4,24.89,opendata.reseaux-energies.fr,FALSE,0.09888
17/03/2022 18:00,France,France,FR,71.7,100.13,84.66,28.95,opendata.reseaux-energies.fr,FALSE,0.10013
17/03/2022 19:00,France,France,FR,69.73,97.49,85.17,28.98,opendata.reseaux-energies.fr,FALSE,0.09749
17/03/2022 20:00,France,France,FR,69.62,97.97,84.9,25.75,opendata.reseaux-energies.fr,FALSE,0.09797
17/03/2022 21:00,France,France,FR,69.06,97.71,84.87,24.16,opendata.reseaux-energies.fr,FALSE,0.09771
17/03/2022 22:00,France,France,FR,70.95,99.7,84.85,24.47,opendata.reseaux-energies.fr,FALSE,0.0997
17/03/2022 23:00,France,France,FR,68.1,95.57,86.21,24.47,opendata.reseaux-energies.fr,FALSE,0.09557
18/03/2022 00:00,France,France,FR,62.97,88.07,88.53,24.85,opendata.reseaux-energies.fr,FALSE,0.08807
18/03/2022 01:00,France,France,FR,64.65,90.12,88.2,24.19,opendata.reseaux-energies.fr,FALSE,0.09012
18/03/2022 02:00,France,France,FR,58.57,82.89,89.15,24.16,opendata.reseaux-energies.fr,FALSE,0.08289
18/03/2022 03:00,France,France,FR,53.98,77.62,89.7,24.64,opendata.reseaux-energies.fr,FALSE,0.07762
18/03/2022 04:00,France,France,FR,49.98,73.55,89.73,25.14,opendata.reseaux-energies.fr,FALSE,0.07355
18/03/2022 05:00,France,France,FR,57.27,82.91,87.62,26.24,opendata.reseaux-energies.fr,FALSE,0.08291
18/03/2022 06:00,France,France,FR,62.54,89.16,86.39,29.43,opendata.reseaux-energies.fr,FALSE,0.08916
18/03/2022 07:00,France,France,FR,68.64,96.26,85.71,31.91,opendata.reseaux-energies.fr,FALSE,0.09626
18/03/2022 08:00,France,France,FR,69.76,98.11,85.57,32.1,opendata.reseaux-energies.fr,FALSE,0.09811
18/03/2022 09:00,France,France,FR,64.71,92.7,86.67,31.86,opendata.reseaux-energies.fr,FALSE,0.0927
18/03/2022 10:00,France,France,FR,57,83.56,88.59,33.23,opendata.reseaux-energies.fr,FALSE,0.08356
18/03/2022 11:00,France,France,FR,51.79,77.26,90.08,35.62,opendata.reseaux-energies.fr,FALSE,0.07726
18/03/2022 12:00,France,France,FR,47.91,72.62,90.92,36.9,opendata.reseaux-energies.fr,FALSE,0.07262
18/03/2022 13:00,France,France,FR,44.8,69.04,91.13,36.74,opendata.reseaux-energies.fr,FALSE,0.06904
18/03/2022 14:00,France,France,FR,42.74,66.34,91.32,36.02,opendata.reseaux-energies.fr,FALSE,0.06634
18/03/2022 15:00,France,France,FR,38.83,61.85,91.34,34.73,opendata.reseaux-energies.fr,FALSE,0.06185
18/03/2022 16:00,France,France,FR,41.15,64.45,90.35,32.78,opendata.reseaux-energies.fr,FALSE,0.06445
18/03/2022 17:00,France,France,FR,52.58,78.06,87.79,32.19,opendata.reseaux-energies.fr,FALSE,0.07806
18/03/2022 18:00,France,France,FR,53.54,78.46,87.87,34.24,opendata.reseaux-energies.fr,FALSE,0.07846
18/03/2022 19:00,France,France,FR,55.09,80.32,87.76,33.9,opendata.reseaux-energies.fr,FALSE,0.08032
18/03/2022 20:00,France,France,FR,52.49,77.1,88.64,32.48,opendata.reseaux-energies.fr,FALSE,0.0771
18/03/2022 21:00,France,France,FR,56.7,82.15,88.19,30.99,opendata.reseaux-energies.fr,FALSE,0.08215
18/03/2022 22:00,France,France,FR,56.98,82.58,88.14,31.37,opendata.reseaux-energies.fr,FALSE,0.08258
18/03/2022 23:00,France,France,FR,54.72,79.39,89.09,32.39,opendata.reseaux-energies.fr,FALSE,0.07939
19/03/2022 00:00,France,France,FR,46.46,68.58,91.65,32.81,opendata.reseaux-energies.fr,FALSE,0.06858
19/03/2022 01:00,France,France,FR,45.85,68.03,91.69,32.1,opendata.reseaux-energies.fr,FALSE,0.06803
19/03/2022 02:00,France,France,FR,44.27,66.46,91.81,31.91,opendata.reseaux-energies.fr,FALSE,0.06646
19/03/2022 03:00,France,France,FR,42.23,64.3,91.94,31.02,opendata.reseaux-energies.fr,FALSE,0.0643
19/03/2022 04:00,France,France,FR,44.99,67.45,91.59,30.66,opendata.reseaux-energies.fr,FALSE,0.06745
19/03/2022 05:00,France,France,FR,51.3,74.74,90.72,30.62,opendata.reseaux-energies.fr,FALSE,0.07474
19/03/2022 06:00,France,France,FR,52.58,75.92,90.82,30.62,opendata.reseaux-energies.fr,FALSE,0.07592
19/03/2022 07:00,France,France,FR,52.39,76.1,90.83,31.69,opendata.reseaux-energies.fr,FALSE,0.0761
19/03/2022 08:00,France,France,FR,45.46,68.72,91.71,33.8,opendata.reseaux-energies.fr,FALSE,0.06872
19/03/2022 09:00,France,France,FR,38.52,61.22,92.72,35.38,opendata.reseaux-energies.fr,FALSE,0.06122
19/03/2022 10:00,France,France,FR,37.52,60.69,92.79,36.55,opendata.reseaux-energies.fr,FALSE,0.06069
19/03/2022 11:00,France,France,FR,36.31,59.67,93.11,38.31,opendata.reseaux-energies.fr,FALSE,0.05967
19/03/2022 12:00,France,France,FR,35.19,58.54,93.36,38.62,opendata.reseaux-energies.fr,FALSE,0.05854
19/03/2022 13:00,France,France,FR,33.38,56.61,93.57,38.22,opendata.reseaux-energies.fr,FALSE,0.05661
19/03/2022 14:00,France,France,FR,30.68,53.05,93.8,36.3,opendata.reseaux-energies.fr,FALSE,0.05305
19/03/2022 15:00,France,France,FR,32.01,54.17,93.25,33.18,opendata.reseaux-energies.fr,FALSE,0.05417
19/03/2022 16:00,France,France,FR,39.08,62.21,91.85,31.02,opendata.reseaux-energies.fr,FALSE,0.06221
19/03/2022 17:00,France,France,FR,45.02,68.3,90.97,29.21,opendata.reseaux-energies.fr,FALSE,0.0683
19/03/2022 18:00,France,France,FR,46.7,69.74,90.54,30.88,opendata.reseaux-energies.fr,FALSE,0.06974
19/03/2022 19:00,France,France,FR,45.88,68.7,90.6,32.08,opendata.reseaux-energies.fr,FALSE,0.0687
19/03/2022 20:00,France,France,FR,41.05,63.44,91.29,31.66,opendata.reseaux-energies.fr,FALSE,0.06344
19/03/2022 21:00,France,France,FR,41.54,64.17,91.25,30.41,opendata.reseaux-energies.fr,FALSE,0.06417
19/03/2022 22:00,France,France,FR,44.38,67.37,90.95,30.01,opendata.reseaux-energies.fr,FALSE,0.06737
19/03/2022 23:00,France,France,FR,45.37,69.08,90.45,27.61,opendata.reseaux-energies.fr,FALSE,0.06908
20/03/2022 00:00,France,France,FR,46.06,70.4,89.94,25.4,opendata.reseaux-energies.fr,FALSE,0.0704
20/03/2022 01:00,France,France,FR,49.13,74.41,89.12,24.06,opendata.reseaux-energies.fr,FALSE,0.07441
20/03/2022 02:00,France,France,FR,48.88,74.28,88.94,22.67,opendata.reseaux-energies.fr,FALSE,0.07428
20/03/2022 03:00,France,France,FR,46.71,71.4,89.61,21.89,opendata.reseaux-energies.fr,FALSE,0.0714
20/03/2022 04:00,France,France,FR,48.37,73.58,89.11,21.4,opendata.reseaux-energies.fr,FALSE,0.07358
20/03/2022 05:00,France,France,FR,50.39,75.99,88.68,21.59,opendata.reseaux-energies.fr,FALSE,0.07599
20/03/2022 06:00,France,France,FR,52.75,78.65,88.3,21.38,opendata.reseaux-energies.fr,FALSE,0.07865
20/03/2022 07:00,France,France,FR,56.12,82.89,87.8,21.79,opendata.reseaux-energies.fr,FALSE,0.08289
20/03/2022 08:00,France,France,FR,54.36,81.1,88.22,24.15,opendata.reseaux-energies.fr,FALSE,0.0811
20/03/2022 09:00,France,France,FR,51.28,77.94,88.82,26.16,opendata.reseaux-energies.fr,FALSE,0.07794
20/03/2022 10:00,France,France,FR,51.16,78.13,88.97,26.77,opendata.reseaux-energies.fr,FALSE,0.07813
20/03/2022 11:00,France,France,FR,51.46,78.72,89.02,28,opendata.reseaux-energies.fr,FALSE,0.07872
20/03/2022 12:00,France,France,FR,52.34,79.92,88.79,28.25,opendata.reseaux-energies.fr,FALSE,0.07992
20/03/2022 13:00,France,France,FR,53.97,82.02,88.34,27.7,opendata.reseaux-energies.fr,FALSE,0.08202
20/03/2022 14:00,France,France,FR,54.2,82.24,87.98,26.15,opendata.reseaux-energies.fr,FALSE,0.08224
20/03/2022 15:00,France,France,FR,57.16,85.47,87.05,23.95,opendata.reseaux-energies.fr,FALSE,0.08547
20/03/2022 16:00,France,France,FR,63.91,93.41,85.55,21.71,opendata.reseaux-energies.fr,FALSE,0.09341
20/03/2022 17:00,France,France,FR,75.63,106.94,83.43,21.23,opendata.reseaux-energies.fr,FALSE,0.10694
20/03/2022 18:00,France,France,FR,77.32,107.9,83.62,27.08,opendata.reseaux-energies.fr,FALSE,0.1079
20/03/2022 19:00,France,France,FR,73.63,103.58,83.94,28.2,opendata.reseaux-energies.fr,FALSE,0.10358
20/03/2022 20:00,France,France,FR,74.06,104.55,83.52,25.4,opendata.reseaux-energies.fr,FALSE,0.10455
20/03/2022 21:00,France,France,FR,75.21,106.42,83.11,23.7,opendata.reseaux-energies.fr,FALSE,0.10642
20/03/2022 22:00,France,France,FR,76.32,107.88,82.94,23.89,opendata.reseaux-energies.fr,FALSE,0.10788
20/03/2022 23:00,France,France,FR,71.25,101.87,83.76,23.82,opendata.reseaux-energies.fr,FALSE,0.10187
21/03/2022 00:00,France,France,FR,69.13,99.07,84.45,22.34,opendata.reseaux-energies.fr,FALSE,0.09907
21/03/2022 01:00,France,France,FR,69.07,99.13,84.3,21.85,opendata.reseaux-energies.fr,FALSE,0.09913
21/03/2022 02:00,France,France,FR,69.43,99.49,84.2,20.75,opendata.reseaux-energies.fr,FALSE,0.09949
21/03/2022 03:00,France,France,FR,72.07,102.5,83.94,20.66,opendata.reseaux-energies.fr,FALSE,0.1025
21/03/2022 04:00,France,France,FR,73.65,104.68,83.57,21.04,opendata.reseaux-energies.fr,FALSE,0.10468
21/03/2022 05:00,France,France,FR,80.38,112.2,82.71,22.64,opendata.reseaux-energies.fr,FALSE,0.1122
21/03/2022 06:00,France,France,FR,88.35,120.11,82.48,26.92,opendata.reseaux-energies.fr,FALSE,0.12011
21/03/2022 07:00,France,France,FR,88.7,120.22,82.99,29.96,opendata.reseaux-energies.fr,FALSE,0.12022
21/03/2022 08:00,France,France,FR,85.21,117.06,83.32,30.42,opendata.reseaux-energies.fr,FALSE,0.11706
21/03/2022 09:00,France,France,FR,79.12,110.9,84.16,28.39,opendata.reseaux-energies.fr,FALSE,0.1109
21/03/2022 10:00,France,France,FR,72.02,102.45,85.85,28.21,opendata.reseaux-energies.fr,FALSE,0.10245
21/03/2022 11:00,France,France,FR,67.34,97.08,86.6,29.19,opendata.reseaux-energies.fr,FALSE,0.09708
21/03/2022 12:00,France,France,FR,64.36,93.79,86.72,29.07,opendata.reseaux-energies.fr,FALSE,0.09379
21/03/2022 13:00,France,France,FR,68.27,98.63,85.76,27.66,opendata.reseaux-energies.fr,FALSE,0.09863
21/03/2022 14:00,France,France,FR,65.29,95.04,85.77,26.05,opendata.reseaux-energies.fr,FALSE,0.09504
21/03/2022 15:00,France,France,FR,61.44,90.8,85.61,24.96,opendata.reseaux-energies.fr,FALSE,0.0908
21/03/2022 16:00,France,France,FR,63.81,93.13,85.01,22.84,opendata.reseaux-energies.fr,FALSE,0.09313
21/03/2022 17:00,France,France,FR,63.84,91.67,85.54,24.96,opendata.reseaux-energies.fr,FALSE,0.09167
21/03/2022 18:00,France,France,FR,72.28,100.47,84.75,30.28,opendata.reseaux-energies.fr,FALSE,0.10047
21/03/2022 19:00,France,France,FR,78.33,107.75,83.85,28.45,opendata.reseaux-energies.fr,FALSE,0.10775
21/03/2022 20:00,France,France,FR,78.37,109.1,83.21,23.02,opendata.reseaux-energies.fr,FALSE,0.1091
21/03/2022 21:00,France,France,FR,80.79,112.08,82.91,21.67,opendata.reseaux-energies.fr,FALSE,0.11208
21/03/2022 22:00,France,France,FR,82.6,114.08,82.7,22.4,opendata.reseaux-energies.fr,FALSE,0.11408
21/03/2022 23:00,France,France,FR,80.26,111.19,83.41,21.06,opendata.reseaux-energies.fr,FALSE,0.11119
22/03/2022 00:00,France,France,FR,77.58,107.69,84.2,21.77,opendata.reseaux-energies.fr,FALSE,0.10769
22/03/2022 01:00,France,France,FR,74.79,104.68,84.4,21.58,opendata.reseaux-energies.fr,FALSE,0.10468
22/03/2022 02:00,France,France,FR,65.9,94.85,85.19,21.19,opendata.reseaux-energies.fr,FALSE,0.09485
22/03/2022 03:00,France,France,FR,63.64,92.4,85.32,21.3,opendata.reseaux-energies.fr,FALSE,0.0924
22/03/2022 04:00,France,France,FR,64.6,93.69,85.01,21.5,opendata.reseaux-energies.fr,FALSE,0.09369
22/03/2022 05:00,France,France,FR,67.51,96.74,84.51,23.76,opendata.reseaux-energies.fr,FALSE,0.09674
22/03/2022 06:00,France,France,FR,72.85,101.61,84.55,28.22,opendata.reseaux-energies.fr,FALSE,0.10161
22/03/2022 07:00,France,France,FR,79.37,109.14,84.1,29.5,opendata.reseaux-energies.fr,FALSE,0.10914
22/03/2022 08:00,France,France,FR,86.78,119.14,83.17,28.24,opendata.reseaux-energies.fr,FALSE,0.11914
22/03/2022 09:00,France,France,FR,78.48,110.22,84.57,28.97,opendata.reseaux-energies.fr,FALSE,0.11022
22/03/2022 10:00,France,France,FR,70.2,100.9,85.91,29.74,opendata.reseaux-energies.fr,FALSE,0.1009
22/03/2022 11:00,France,France,FR,65.31,94.92,87.16,30.84,opendata.reseaux-energies.fr,FALSE,0.09492
22/03/2022 12:00,France,France,FR,58.87,86.97,88.56,32.03,opendata.reseaux-energies.fr,FALSE,0.08697
22/03/2022 13:00,France,France,FR,58.26,86.11,88.55,30.76,opendata.reseaux-energies.fr,FALSE,0.08611
22/03/2022 14:00,France,France,FR,49.46,75.91,89.27,29.81,opendata.reseaux-energies.fr,FALSE,0.07591
22/03/2022 15:00,France,France,FR,52.43,79.73,88.01,27.88,opendata.reseaux-energies.fr,FALSE,0.07973
22/03/2022 16:00,France,France,FR,59.53,87.85,86.26,25.48,opendata.reseaux-energies.fr,FALSE,0.08785
22/03/2022 17:00,France,France,FR,67.54,96.43,84.74,28.03,opendata.reseaux-energies.fr,FALSE,0.09643
22/03/2022 18:00,France,France,FR,74.33,104.62,83.93,30.82,opendata.reseaux-energies.fr,FALSE,0.10462
22/03/2022 19:00,France,France,FR,71.62,101.18,84.31,30.11,opendata.reseaux-energies.fr,FALSE,0.10118
22/03/2022 20:00,France,France,FR,70.84,100.78,83.74,26.37,opendata.reseaux-energies.fr,FALSE,0.10078
22/03/2022 21:00,France,France,FR,80.31,112.69,81.94,22.34,opendata.reseaux-energies.fr,FALSE,0.11269
22/03/2022 22:00,France,France,FR,87.47,120.76,81.29,21.78,opendata.reseaux-energies.fr,FALSE,0.12076
22/03/2022 23:00,France,France,FR,85.68,118.99,81.53,20,opendata.reseaux-energies.fr,FALSE,0.11899
23/03/2022 00:00,France,France,FR,86.57,120.02,81.49,18.69,opendata.reseaux-energies.fr,FALSE,0.12002
23/03/2022 01:00,France,France,FR,89.14,122.76,81.19,17.97,opendata.reseaux-energies.fr,FALSE,0.12276
23/03/2022 02:00,France,France,FR,88.86,122.92,80.89,17.49,opendata.reseaux-energies.fr,FALSE,0.12292
23/03/2022 03:00,France,France,FR,85.44,118.95,81.38,17.35,opendata.reseaux-energies.fr,FALSE,0.11895
23/03/2022 04:00,France,France,FR,84.64,118.36,81.19,17.89,opendata.reseaux-energies.fr,FALSE,0.11836
23/03/2022 05:00,France,France,FR,86.28,119.74,81.08,20.91,opendata.reseaux-energies.fr,FALSE,0.11974
23/03/2022 06:00,France,France,FR,88.58,120.4,82.17,26.33,opendata.reseaux-energies.fr,FALSE,0.1204
23/03/2022 07:00,France,France,FR,90.39,122.77,82.31,28.7,opendata.reseaux-energies.fr,FALSE,0.12277
23/03/2022 08:00,France,France,FR,91.47,124.95,82.33,28.59,opendata.reseaux-energies.fr,FALSE,0.12495
23/03/2022 09:00,France,France,FR,81.29,113.63,84.24,28.26,opendata.reseaux-energies.fr,FALSE,0.11363
23/03/2022 10:00,France,France,FR,76.04,108.09,85.07,28.6,opendata.reseaux-energies.fr,FALSE,0.10809
23/03/2022 11:00,France,France,FR,73.07,104.95,85.59,29.63,opendata.reseaux-energies.fr,FALSE,0.10495
23/03/2022 12:00,France,France,FR,68.45,99.2,86.4,30.06,opendata.reseaux-energies.fr,FALSE,0.0992
23/03/2022 13:00,France,France,FR,67.6,98.26,86.32,29.37,opendata.reseaux-energies.fr,FALSE,0.09826
23/03/2022 14:00,France,France,FR,67.99,98.9,85.83,27.79,opendata.reseaux-energies.fr,FALSE,0.0989
23/03/2022 15:00,France,France,FR,63.3,94,85.39,24.91,opendata.reseaux-energies.fr,FALSE,0.094
23/03/2022 16:00,France,France,FR,66.49,97.49,84.36,22.64,opendata.reseaux-energies.fr,FALSE,0.09749
23/03/2022 17:00,France,France,FR,69.71,99.58,84.06,23.99,opendata.reseaux-energies.fr,FALSE,0.09958
23/03/2022 18:00,France,France,FR,73.22,101.8,84.56,30,opendata.reseaux-energies.fr,FALSE,0.1018
23/03/2022 19:00,France,France,FR,78.2,107.65,83.83,29.56,opendata.reseaux-energies.fr,FALSE,0.10765
23/03/2022 20:00,France,France,FR,82.88,114.39,82.47,24.06,opendata.reseaux-energies.fr,FALSE,0.11439
23/03/2022 21:00,France,France,FR,90.34,123.95,81.1,19.58,opendata.reseaux-energies.fr,FALSE,0.12395
23/03/2022 22:00,France,France,FR,99.51,134.18,80.19,19.2,opendata.reseaux-energies.fr,FALSE,0.13418
23/03/2022 23:00,France,France,FR,101.27,136,80.19,17.84,opendata.reseaux-energies.fr,FALSE,0.136
24/03/2022 00:00,France,France,FR,103.09,137.8,80.27,17.2,opendata.reseaux-energies.fr,FALSE,0.1378
24/03/2022 01:00,France,France,FR,109.19,144.91,79.41,16.73,opendata.reseaux-energies.fr,FALSE,0.14491
24/03/2022 02:00,France,France,FR,99.43,133.96,80.46,16.27,opendata.reseaux-energies.fr,FALSE,0.13396
24/03/2022 03:00,France,France,FR,93.97,128.07,80.86,15.81,opendata.reseaux-energies.fr,FALSE,0.12807
24/03/2022 04:00,France,France,FR,87.75,122.08,80.75,15.99,opendata.reseaux-energies.fr,FALSE,0.12208
24/03/2022 05:00,France,France,FR,93.98,128.71,80.03,19.26,opendata.reseaux-energies.fr,FALSE,0.12871
24/03/2022 06:00,France,France,FR,95.1,128.05,81.24,25.13,opendata.reseaux-energies.fr,FALSE,0.12805
24/03/2022 07:00,France,France,FR,93.26,125.75,82.2,28.9,opendata.reseaux-energies.fr,FALSE,0.12575
24/03/2022 08:00,France,France,FR,91.19,124.58,82.48,28.71,opendata.reseaux-energies.fr,FALSE,0.12458
24/03/2022 09:00,France,France,FR,84.76,118.21,83.31,27.3,opendata.reseaux-energies.fr,FALSE,0.11821
24/03/2022 10:00,France,France,FR,78.97,111.91,84.2,27.71,opendata.reseaux-energies.fr,FALSE,0.11191
24/03/2022 11:00,France,France,FR,73.54,105.92,84.9,28.44,opendata.reseaux-energies.fr,FALSE,0.10592
24/03/2022 12:00,France,France,FR,69.69,101.25,85.54,28.37,opendata.reseaux-energies.fr,FALSE,0.10125
24/03/2022 13:00,France,France,FR,70.44,101.97,85.38,27.6,opendata.reseaux-energies.fr,FALSE,0.10197
24/03/2022 14:00,France,France,FR,71,102.06,85.53,26.33,opendata.reseaux-energies.fr,FALSE,0.10206
24/03/2022 15:00,France,France,FR,64.84,95.14,85.32,23.41,opendata.reseaux-energies.fr,FALSE,0.09514
24/03/2022 16:00,France,France,FR,64.54,94.64,84.77,22.42,opendata.reseaux-energies.fr,FALSE,0.09464
24/03/2022 17:00,France,France,FR,65.9,94.89,84.83,25.17,opendata.reseaux-energies.fr,FALSE,0.09489
24/03/2022 18:00,France,France,FR,65,92.64,85.49,30.8,opendata.reseaux-energies.fr,FALSE,0.09264
24/03/2022 19:00,France,France,FR,73.2,102.5,84.28,29.69,opendata.reseaux-energies.fr,FALSE,0.1025
24/03/2022 20:00,France,France,FR,68.76,97.68,85.02,27.15,opendata.reseaux-energies.fr,FALSE,0.09768
24/03/2022 21:00,France,France,FR,71.35,101.01,84.6,24.31,opendata.reseaux-energies.fr,FALSE,0.10101
24/03/2022 22:00,France,France,FR,84.92,116.88,82.55,22.66,opendata.reseaux-energies.fr,FALSE,0.11688
24/03/2022 23:00,France,France,FR,78.94,109.84,83.51,21.92,opendata.reseaux-energies.fr,FALSE,0.10984
25/03/2022 00:00,France,France,FR,76.82,106.56,84.58,21.33,opendata.reseaux-energies.fr,FALSE,0.10656
25/03/2022 01:00,France,France,FR,75.93,105.71,84.54,20.49,opendata.reseaux-energies.fr,FALSE,0.10571
25/03/2022 02:00,France,France,FR,73.46,103.49,84.28,19.58,opendata.reseaux-energies.fr,FALSE,0.10349
25/03/2022 03:00,France,France,FR,75.33,105.85,83.8,18.77,opendata.reseaux-energies.fr,FALSE,0.10585
25/03/2022 04:00,France,France,FR,73.32,104.07,83.56,19.19,opendata.reseaux-energies.fr,FALSE,0.10407
25/03/2022 05:00,France,France,FR,77.17,108.37,82.98,21.35,opendata.reseaux-energies.fr,FALSE,0.10837
25/03/2022 06:00,France,France,FR,88.71,120.65,82.46,26.23,opendata.reseaux-energies.fr,FALSE,0.12065
25/03/2022 07:00,France,France,FR,87.98,120.23,82.74,28.18,opendata.reseaux-energies.fr,FALSE,0.12023
25/03/2022 08:00,France,France,FR,86.8,119.78,82.95,28.05,opendata.reseaux-energies.fr,FALSE,0.11978
25/03/2022 09:00,France,France,FR,78.68,110.82,84.28,27.32,opendata.reseaux-energies.fr,FALSE,0.11082
25/03/2022 10:00,France,France,FR,74.08,106.02,84.83,28.48,opendata.reseaux-energies.fr,FALSE,0.10602
25/03/2022 11:00,France,France,FR,68.4,99.52,85.77,30.06,opendata.reseaux-energies.fr,FALSE,0.09952
25/03/2022 12:00,France,France,FR,63.63,94.02,86.33,30.13,opendata.reseaux-energies.fr,FALSE,0.09402
